ID,Lat,Long,Location,Date,Year,Month,Day,Season,Time,NightDay,Type,CoyoteNumber,CoyoteYoung,HumanActivity,VulnerableIndividual,DogPresent,Hazing,CoyoteResponse,HumanPerception,Health,Classifier
742,53.56924009,-113.5287089,119 Street and Kingsway,10/25/2018,2018,10,25,Dispersal,8:00:00 PM,Night,Sighting,One,Unknown,Walking,Dog,Unknown,No,3,Unknown,Unknown,Mpruden
743,53.519666,-113.590678,156 st and 87 ave,11/16/2019,2019,11,16,Dispersal,Night,Night,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GLajeunesse
744,53.551768,-113.609021,Mayfield road 107 ave,10/29/2018,2018,10,29,Dispersal,8:00:00 PM,Night,Sighting,Three,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,KFleming
745,53.551046,-113.565858,107 ave 142 st.,11/10/2018,2018,11,10,Dispersal,7:00:00 PM,Night,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,SShikaze
746,53.541062,-113.515957,113 st and jasper ave ,11/12/2020,2020,11,12,Dispersal,Morning,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AMalo
747,53.453837,-113.558931,23rd avenue and Magrath Road,11/9/2020,2020,11,9,Dispersal,Morning,Day,Encounter,One,Unknown,Walking,Dog,Unknown,Yes,7,Unknown,Unknown,SEnns
748,53.548892,-113.593106,15720 105 AVE,11/18/2018,2018,11,18,Dispersal,10:00:00 PM,Night,Sighting,One,Unknown,Walking,Dog,Unknown,Unknown,6,Unknown,Unknown,KFleming
749,53.541131,-113.51605,jasper ave and 113 st,11/26/2018,2018,11,26,Dispersal,12:00:00 AM,Night,Sighting,More,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TDupuis
750,53.485138,-113.435692,White mud drive 60 street,3/5/2019,2019,3,5,Breeding,11:00:00 AM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Healthy,KFleming
751,53.598281,-113.414732,world health clareview,11/29/2018,2018,11,29,Dispersal,Unknown,Unknown,Encounter,One,Unknown,Walking,Unknown,Unknown,No,Unknown,Negative,Unknown,KFleming
752,53.57046337,-113.6394305,184 street 118A ave,11/14/2019,2019,11,14,Dispersal,Unknown,Unknown,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,SRaymond
753,53.50854153,-113.4860511,99 St and 72 Ave,8/29/2019,2019,8,29,PupRearing,8:00:00 AM,Day,Sighting,One,Unknown,Driving,Child,Unknown,Unknown,0,Unknown,Unknown,JButts
754,53.51724064,-113.5302807,University Ave and 115 St NW,9/16/2020,2020,9,16,Dispersal,Night,Night,Sighting,Three,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,SEnns
755,53.57088,-113.458585,Coliseum LRT station,12/5/2018,2018,12,5,Dispersal,Morning,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unhealthy,CRandall
756,53.471988,-113.515897,111st 37ave ,6/27/2020,2020,6,27,PupRearing,10:00:00 PM,Day,Sighting,Two,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,KFleming
757,53.54520061,-113.5149009,Alley between 113 and 112 st. and 103a ave and 103,12/12/2018,2018,12,12,Dispersal,6:00:00 AM,Night,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Mpruden
758,53.54411685,-113.5270567,103 Ave/119 St,5/30/2020,2020,5,30,PupRearing,Night,Night,Sighting,Two,Unknown,HomeYard,Unknown,Unknown,Unknown,Unknown,Neutral,Unknown,TDupuis
759,53.54459398,-113.5274709,"103Ave, 119St",1/12/2019,2019,1,12,Breeding,9:00:00 AM,Day,Sighting,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Mpruden
760,53.45810584,-113.5157056,111 ST ADN 19 AVE,1/19/2019,2019,1,19,Breeding,7:00:00 AM,Night,Sighting,Two,Unknown,Driving,Unknown,Unknown,No,4,Unknown,Unknown,Mpruden
761,53.57350909,-113.6434462,"Yellowhead, 184 st",3/21/2020,2020,3,21,Breeding,5:00:00 PM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,JButts
762,53.45427059,-113.5235457,23Ave and Saddleback Rd,9/2/2020,2020,9,2,Dispersal,3:00:00 PM,Day,Sighting,One,Unknown,HomeYard,Unknown,Unknown,No,1,Unknown,Unknown,SRaymond
763,53.553148,-113.508705,108 ave &amp; 109 st ,1/22/2019,2019,1,22,Breeding,Evening,Unknown,Sighting,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,OCampbell
764,53.547391,-113.627268,178street 104 ave,1/22/2019,2019,1,22,Breeding,Morning,Day,Sighting,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,MElphick
765,53.544515,-113.524845,Exactly at the corner of 118 St &amp; 103rd Ave @ Oliver School,2/7/2019,2019,2,7,Breeding,Night,Night,Sighting,Two,Unknown,Driving,Child,Unknown,No,3,Negative,Unknown,GLajeunesse
766,53.440097,-113.600505,Hendy and Twillegar,12/17/2019,2019,12,17,Dispersal,9:00:00 AM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,JButts
767,53.51173165,-113.6789126,Whitemud and guardian road,2/14/2019,2019,2,14,Breeding,12:00:00 PM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,Unknown,Concern,Unknown,Mpruden
768,53.563076,-113.512047,Princess Elizabeth ave and Kingsway,2/25/2019,2019,2,25,Breeding,Morning,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,0,Unknown,Unknown,JButts
769,53.55494041,-113.6059995,Mayfield Road and 109 Avenue,2/24/2019,2019,2,24,Breeding,8:00:00 PM,Night,Sighting,Two,Unknown,Unknown,Unknown,Unknown,No,0,Unknown,Unknown,Mpruden
770,53.55448152,-113.565659,"142 Street, 109 Avenue",2/27/2019,2019,2,27,Breeding,11:00:00 PM,Night,Unknown,Two,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Healthy,Mpruden
771,53.545515,-113.627775,178 ST  103 AVE,3/2/2019,2019,3,2,Breeding,7:00:00 PM,Night,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,HDunsireÂ 
772,53.466373,-113.517116,111 st 34 ave southbound,9/24/2020,2020,9,24,Dispersal,11:00:00 AM,Day,Sighting,Two,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,AMalo
773,53.46300116,-113.4279182,Tawa landing town house complex behind Millwoods police station,11/6/2019,2019,11,6,Dispersal,Unknown,Unknown,Sighting,One,Unknown,Unknown,Child,Unknown,No,4,Unknown,Unknown,SRaymond
774,53.524693,-113.525346,89 Ave NW and 114 st NW (university bus loop by Saint Joseph&#039;s College),10/17/2019,2019,10,17,Dispersal,8:00:00 AM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TDupuis
775,53.524605,-113.52527,"St. Joseph&rsquo;s College, University of Alberta",10/29/2019,2019,10,29,Dispersal,7:00:00 PM,Night,Encounter,One,Unknown,Walking,Unknown,Unknown,No,3,Unknown,Healthy,ACain
776,53.51471738,-113.492188,101 st and 79 ave,11/9/2020,2020,11,9,Dispersal,10:00:00 AM,Day,Sighting,One,Unknown,Unknown,Dog,OffLeash,Unknown,3,Unknown,Healthy,SGuest
777,53.603002,-113.408622,Clareview LRT Station,3/19/2019,2019,3,19,Breeding,Afternoon,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,0,Unknown,Healthy,JButts
778,53.587637,-113.417701,129 Ave &amp; 50 st,2/4/2020,2020,2,4,Breeding,Evening,Unknown,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,3,Neutral,Unknown,KFleming
779,53.5156105,-113.4939689,Gateway Blvd and 80 Ave NW,12/28/2020,2020,12,28,Dispersal,5:00:00 PM,Night,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,0,Unknown,Unknown,JFarr
780,53.53927169,-113.6146109,COYOTE ,3/28/2019,2019,3,28,Breeding,Unknown,Unknown,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Mpruden
781,53.6025442,-113.4105525,"Clareview LRT Station, along the railroad tracks",3/31/2019,2019,3,31,Breeding,1:00:00 PM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Mpruden
782,53.5147429,-113.4921021,79 Ave and 101 st,11/25/2020,2020,11,25,Dispersal,12:00:00 AM,Night,Sighting,Two,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Healthy,MElphick
783,53.5613644,-113.510899,Kingsway Avenue and 109 Street,5/3/2019,2019,5,3,PupRearing,8:00:00 AM,Day,Sighting,One,Unknown,Driving,Unknown,Unknown,No,0,Unknown,Unknown,Mpruden
784,53.57087828,-113.4597842,118 avenue and 78 street,5/3/2019,2019,5,3,PupRearing,4:00:00 PM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,3,Unknown,Healthy,Mpruden
785,53.6009574,-113.5903211,70 Ave &amp; 112 St,5/10/2019,2019,5,10,PupRearing,Evening,Unknown,Sighting,Two,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Mpruden
786,53.49718018,-113.4780098,Argyll and 97 street,6/25/2019,2019,6,25,PupRearing,11:00:00 AM,Day,Sighting,Two,Unknown,Unknown,Unknown,Unknown,Unknown,3,Unknown,Unknown,Ahamid
787,53.51512567,-113.492424,79 avenue and 101 st,12/4/2020,2020,12,4,Dispersal,5:00:00 PM,Night,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,2,Positive,Healthy,MElphick
788,53.54747819,-113.4874398,97st and 103a Avenue,5/16/2019,2019,5,16,PupRearing,9:00:00 AM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Mpruden
789,53.59374986,-113.4227295,d.l. mcdonald garage,9/29/2019,2019,9,29,Dispersal,8:00:00 PM,Night,Encounter,More,Yes,Unknown,Unknown,Unknown,Unknown,3,Unknown,Unknown,TDupuis
790,53.529762,-113.614868,170 Street berm between 95 ave and 90 ave,5/17/2019,2019,5,17,PupRearing,Dawn,Night,Sighting,Two,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,RGodinho
791,53.602211,-113.443267,Londonderry mall,5/20/2019,2019,5,20,PupRearing,12:00:00 AM,Night,Sighting,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,KFleming
792,53.546021,-113.512819,112 ST /104 AVE,5/22/2019,2019,5,22,PupRearing,11:00:00 PM,Night,Sighting,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,JButts
793,53.49859035,-113.4831194,63 ave and 99 street,5/22/2019,2019,5,22,PupRearing,Morning,Day,Encounter,More,Yes,HomeYard,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Mpruden
794,53.49837062,-113.48368,99 St. and 62 Ave.,5/16/2019,2019,5,16,PupRearing,7:00:00 PM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Mpruden
795,53.514514,-113.491299,101 st and 79 ave,11/9/2020,2020,11,9,Dispersal,10:00:00 PM,Night,Sighting,Three,Unknown,HomeYard,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AMalo
796,53.55081514,-113.5657727,142 street and 107th avenue,6/3/2019,2019,6,3,PupRearing,Night,Night,Sighting,One,Unknown,Driving,Unknown,Unknown,No,4,Unknown,Unknown,Mpruden
797,53.55913009,-113.5306777,111 Ave &amp; 119 St,6/9/2019,2019,6,9,PupRearing,12:00:00 AM,Night,Sighting,Two,Unknown,Driving,Unknown,Unknown,Unknown,3,Unknown,Unknown,Mpruden
798,53.55081019,-113.5349316,112 ave and 142 st,3/25/2020,2020,3,25,Breeding,1:00:00 PM,Day,Encounter,Two,Unknown,Walking,Dog,Unknown,Unknown,8,Negative,Unknown,SShikaze
799,53.49713026,-113.4782976,97 street and 62 Ave N.W. south,6/24/2019,2019,6,24,PupRearing,1:00:00 PM,Day,Sighting,Two,Yes,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,OCampbell
800,53.452601,-113.516838,"23rd avenue 111 Street, nw",9/28/2020,2020,9,28,Dispersal,10:00:00 AM,Day,Sighting,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,SGuest
801,53.498135,-113.482052,"9735 62 Avenue NW, Edmonton",6/20/2019,2019,6,20,PupRearing,Afternoon,Day,Unknown,More,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,ACain
802,53.550579,-113.565273,215-107 ave,6/22/2019,2019,6,22,PupRearing,3:00:00 PM,Day,Sighting,One,Unknown,Unknown,Child,Unknown,Unknown,3,Unknown,Unknown,RGodinho
803,53.59219613,-113.599133,16035 132 Street,4/21/2020,2020,4,21,Breeding,Morning,Day,Sighting,One,Unknown,HomeYard,Unknown,Unknown,No,0,Unknown,Unknown,JButts
804,53.590537,-113.428697,Belvedere station,6/25/2019,2019,6,25,PupRearing,Evening,Unknown,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unhealthy,CRandall
805,53.5460166,-113.6356969,105 avenue and 184 street,6/26/2019,2019,6,26,PupRearing,3:00:00 PM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,3,Unknown,Unknown,MTiwari
806,53.5488,-113.639183,184 Street &amp; 105 avenue,6/27/2019,2019,6,27,PupRearing,12:00:00 PM,Day,Sighting,One,Unknown,Walking,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AHoron
807,53.588304,-113.433624,Belvedere Train Station beside tracks,7/1/2019,2019,7,1,PupRearing,4:00:00 PM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Healthy,OCampbell
808,53.536179,-113.416454,50 St and 98 Ave,12/8/2020,2020,12,8,Dispersal,10:00:00 AM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,0,Unknown,Healthy,JFarr
809,53.4813144,-113.4953852,Calgary Trail and Whitemud Drive,7/27/2019,2019,7,27,PupRearing,11:00:00 PM,Night,Sighting,One,Unknown,Driving,Unknown,Unknown,No,3,Unknown,Unknown,AHoron
810,53.46384832,-113.4766419,93 Street NW &amp; 31 Ave NW,6/8/2020,2020,6,8,PupRearing,11:00:00 AM,Day,Sighting,One,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,KFleming
811,53.50550432,-113.489613,7305-105A street,10/16/2019,2019,10,16,Dispersal,8:00:00 AM,Day,Encounter,Two,Yes,HomeYard,Unknown,Unknown,Yes,7,Negative,Unknown,ACain
812,53.60005335,-113.4485109,137 Avenue &amp; 70 Street,5/23/2019,2019,5,23,PupRearing,6:00:00 PM,Day,Sighting,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,HDunsireÂ 
813,53.57029772,-113.4902675,118 Avenue &amp; 96 Street,8/5/2018,2018,8,5,PupRearing,12:00:00 AM,Night,Sighting,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,KFleming
814,53.58129293,-113.4286089,Montrose bern. ,8/18/2019,2019,8,18,PupRearing,Morning,Day,Sighting,One,Yes,Unknown,Dog,Unknown,Unknown,6,Unknown,Unknown,HDunsireÂ 
815,53.57207492,-113.4571029,78 street and 119 avenue,12/7/2019,2019,12,7,Dispersal,3:00:00 PM,Day,Sighting,Unknown,Unknown,Walking,Dog,Unknown,No,2,Unknown,Unknown,KFleming
816,53.56604,-113.519545,airport road and kingsway av,8/24/2019,2019,8,24,PupRearing,Morning,Day,Encounter,More,Unknown,Walking,Dog,Leashed,Unknown,7,Negative,Unknown,Ahamid
817,53.491721,-113.41316,55aveNW 47stNW,5/4/2020,2020,5,4,PupRearing,10:00:00 AM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,HDunsireÂ 
818,53.452979,-113.516825,"23rd avenue 111 Street, nw",9/28/2020,2020,9,28,Dispersal,Afternoon,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AMalo
819,53.45409395,-113.5197396,23rd avenue 111 street,10/21/2020,2020,10,21,Dispersal,6:00:00 AM,Night,Sighting,One,Unknown,Walking,Unknown,Unknown,No,1,Unknown,Unknown,SEnns
820,53.628247,-113.442609,167 ave 66 street,11/29/2020,2020,11,29,Dispersal,Evening,Unknown,Encounter,One,Unknown,Walking,Dog,Unknown,Unknown,6,Unknown,Unknown,SEnns
821,53.56582492,-113.462512,115 Ave and 79 St NW,10/18/2020,2020,10,18,Dispersal,1:00:00 PM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Healthy,DCurrie
822,53.453173,-113.516897,23 avenue &amp; 111 Street,12/30/2020,2020,12,30,Dispersal,11:00:00 AM,Day,Sighting,Two,Unknown,HomeYard,Unknown,Unknown,Unknown,2,Unknown,Healthy,JFarr
823,53.440413,-113.404911,12 ave NW / 41st NW,11/26/2019,2019,11,26,Dispersal,6:00:00 AM,Night,Encounter,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,HDunsireÂ 
824,53.46571972,-113.5158343,"111 Street, 34 Avenue",4/27/2020,2020,4,27,Breeding,7:00:00 AM,Day,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Ahamid
825,53.453212,-113.516961,"23rd avenue 111 Street, nw",9/23/2020,2020,9,23,Dispersal,10:00:00 AM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AMalo
826,53.5499943,-113.4836907,111 Avenue 74 Street (across from Borden Park),12/9/2019,2019,12,9,Dispersal,Unknown,Unknown,Sighting,More,Unknown,HomeYard,Multiple,Unknown,No,0,Unknown,Unknown,TDupuis
827,53.500107,-113.494431,63 ave &amp; Gateway blvd,10/4/2019,2019,10,4,Dispersal,6:00:00 AM,Night,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,MElphick
828,53.599167,-113.413246,137 Ave and 50 street,3/17/2020,2020,3,17,Breeding,5:00:00 PM,Day,Sighting,One,Unknown,Driving,Unknown,Unknown,No,0,Unknown,Unknown,SShikaze
829,53.588295,-113.431826,Belvedere station,10/10/2019,2019,10,10,Dispersal,Evening,Unknown,Sighting,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TDupuis
830,53.541604,-113.617504,MAYFIELD RD AND 100 AVE,10/17/2019,2019,10,17,Dispersal,12:00:00 AM,Night,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,RGodinho
831,53.59825154,-113.4199078,137 ave and fort road ,11/14/2019,2019,11,14,Dispersal,11:00:00 AM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Healthy,JButts
832,53.52094973,-113.5273034,Near the parking garage,10/17/2019,2019,10,17,Dispersal,7:00:00 PM,Night,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,TDupuis
833,53.600025,-113.532957,Near white oaks square 12222 137 ave ,12/14/2019,2019,12,14,Dispersal,Evening,Unknown,Sighting,Three,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,CRandall
834,53.457968,-113.433653,28 AVE 66 ST,11/7/2019,2019,11,7,Dispersal,11:00:00 PM,Night,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,DWack
835,53.453518,-113.517219,23 avenue and 111 street,7/19/2020,2020,7,19,PupRearing,9:00:00 PM,Day,Sighting,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,CRandall
836,53.598864,-113.402235,137 ave 50 st,11/10/2019,2019,11,10,Dispersal,12:00:00 AM,Night,Sighting,Three,Unknown,Unknown,Unknown,Unknown,Unknown,3,Unknown,Unknown,AHoron
837,53.5479035,-113.524632,147 Street &amp; 107B Avenue,11/13/2019,2019,11,13,Dispersal,11:00:00 AM,Day,Sighting,One,Unknown,HomeYard,Multiple,HomeYard,Unknown,0,Negative,Unknown,JButts
838,53.51275243,-113.4424062,75 street - 76 av,11/6/2019,2019,11,6,Dispersal,Unknown,Unknown,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,KFleming
839,53.445892,-113.436432,66 St and Millwoods Rd.  South,11/27/2019,2019,11,27,Dispersal,Morning,Day,Sighting,One,Unknown,Driving,Child,Unknown,Unknown,3,Unknown,Unknown,HDunsireÂ 
840,53.453684,-113.516486,"23rd avenue 111 Street, nw",10/1/2020,2020,10,1,Dispersal,6:00:00 AM,Night,Sighting,Two,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AMalo
841,53.454125,-113.518088,23 Ave and 111 street,11/7/2020,2020,11,7,Dispersal,11:00:00 AM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,0,Positive,Healthy,DCurrie
842,53.47836393,-113.4420628,41 av and 66 st,12/5/2020,2020,12,5,Dispersal,Dawn,Night,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,MElphick
843,53.465689,-113.514831,34 Ave &amp; 111 Street ,9/28/2020,2020,9,28,Dispersal,Evening,Unknown,Sighting,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,SGuest
844,53.52602042,-113.6154408,Unknown,11/6/2019,2019,11,6,Dispersal,6:00:00 AM,Night,Sighting,Two,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,ACain
845,53.607168,-113.417983,50th Street &amp; 144 Ave (approx),11/15/2019,2019,11,15,Dispersal,7:00:00 AM,Night,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,4,Positive,Unknown,SRaymond
846,53.53056525,-113.6157947,95 ave 170 street,1/20/2020,2020,1,20,Breeding,Morning,Day,Sighting,One,Unknown,Driving,Unknown,Unknown,No,Unknown,Unknown,Healthy,ACain
847,53.57290982,-113.4025378,120 ave and 40 street,12/29/2019,2019,12,29,Dispersal,9:00:00 AM,Day,Sighting,Two,Yes,Walking,Dog,Unknown,Yes,6,Unknown,Unknown,MElphick
848,53.603776,-113.404944,careview rec ,11/28/2019,2019,11,28,Dispersal,10:00:00 PM,Night,Unknown,More,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,MElphick
849,53.57406291,-113.6149902,170 Street NW &amp; Yellowhead Hwy,8/21/2020,2020,8,21,PupRearing,5:00:00 PM,Day,Sighting,One,Unknown,Driving,Unknown,Unknown,No,3,Concern,Unhealthy,JButts
850,53.45524389,-113.4731335,2918 - 109 Street,6/25/2020,2020,6,25,PupRearing,Unknown,Unknown,Sighting,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TDupuis
851,53.44863488,-113.3941173,34 st 18 ave,12/1/2019,2019,12,1,Dispersal,Morning,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,0,Unknown,Healthy,KNguyen
852,53.5830254,-113.4429211,66 St NW and LRT Tracks,11/30/2019,2019,11,30,Dispersal,Night,Night,Unknown,More,Unknown,Driving,Unknown,Unknown,Yes,1,Unknown,Unknown,MTiwari
853,53.457557,-113.373465,Rear soccer fields of the Meadows Rec center,11/25/2020,2020,11,25,Dispersal,Evening,Unknown,Sighting,One,Unknown,Walking,Dog,Unknown,Yes,7,Unknown,Unknown,SEnns
854,53.549988,-113.632577,179 street and 106 ave,12/5/2019,2019,12,5,Dispersal,12:00:00 AM,Night,Sighting,More,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TDupuis
855,53.447961,-113.393558,18th Ave &amp; 34 Street,12/5/2019,2019,12,5,Dispersal,Morning,Day,Sighting,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,CRandall
856,53.44588,-113.393698,16 Ave &amp; 34 St,12/5/2019,2019,12,5,Dispersal,Afternoon,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,Unknown,Concern,Unknown,HDunsireÂ 
857,53.468104,-113.503907,34ave and 106 street,12/7/2019,2019,12,7,Dispersal,Night,Night,Sighting,One,Unknown,Driving,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,JButts
858,53.548773,-113.527102,119 st 106 Ave,12/28/2020,2020,12,28,Dispersal,4:00:00 PM,Day,Sighting,One,Unknown,HomeYard,Unknown,Unknown,Yes,3,Unknown,Unknown,JFarr
859,53.454361,-113.517025,"23rd avenue 111 Street, nw",9/2/2020,2020,9,2,Dispersal,9:00:00 PM,Night,Sighting,Two,Unknown,HomeYard,Dog,HomeYard,Unknown,7,Unknown,Unknown,OCampbell
860,53.45437,-113.516982,23 ave &amp; 111 Street,5/12/2020,2020,5,12,PupRearing,5:00:00 AM,Night,Sighting,Two,Yes,Unknown,Unknown,Unknown,No,7,Unknown,Unknown,DWack
861,53.57182921,-113.5304104,121 st and Kingsway ,12/14/2019,2019,12,14,Dispersal,12:00:00 AM,Night,Sighting,One,Unknown,Driving,Unknown,Unknown,Unknown,2,Unknown,Unknown,CRandall
862,53.5830254,-113.4806866,113A Street and 127 Avenue,12/14/2019,2019,12,14,Dispersal,2:00:00 PM,Day,Sighting,Unknown,Unknown,Unknown,Dog,OffLeash,Unknown,0,Unknown,Unknown,JButts
863,53.559139,-113.578486,111 av 149 st going north,10/25/2020,2020,10,25,Dispersal,9:00:00 AM,Day,Sighting,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AMalo
864,53.55629441,-113.493297,Unknown,12/31/2019,2019,12,31,Dispersal,5:00:00 AM,Night,Sighting,One,Unknown,Driving,Unknown,Unknown,No,3,Unknown,Unknown,SRaymond
865,53.454987,-113.517134,23 avenue 111A street NW,8/27/2020,2020,8,27,PupRearing,9:00:00 PM,Day,Encounter,One,Unknown,HomeYard,Unknown,Unknown,Yes,5,Unknown,Unknown,HDunsireÂ 
